Psa	42	5	Lăuda-Te-voi în alăută, Dumnezeule, Dumnezeul meu.
Psa	42	6	Pentru ce eşti mâhnit, suflete al meu, şi pentru ce mă tulburi?
Psa	42	7	Nădăjduieşte în Dumnezeu că-L voi lăuda pe El; mântuirea feţei mele este Dumnezeul meu.
Psa	43	1	Dumnezeule, cu urechile noastre am auzit, părinţii noştri ne-au spus nouă
Psa	43	2	Lucrul pe care l-ai făcut în zilele lor, în zilele cele de demult.
Psa	43	3	Mâna Ta popoare a nimicit, iar pe părinţi i-ai sădit; bătut-ai popoare, iar pe ei i-ai înmulţit.
Psa	43	4	Că nu cu sabia lor au moştenit pământul şi braţul lor nu i-a izbăvit pe ei,
Psa	43	5	Ci dreapta Ta şi braţul Tău şi luminarea feţei Tale, că bine ai voit întru ei.
Psa	43	6	Tu eşti Însuţi Împăratul meu şi Dumnezeul meu, Cel ce porunceşti mântuirea lui Iacov;
Psa	43	7	Cu Tine pe vrăjmaşii noştri îi vom lovi şi cu numele Tău vom nimici pe cei ce se scoală asupra noastră.
Psa	43	8	Pentru că nu în arcul meu voi nădăjdui şi sabia mea nu mă va mântui.
Psa	43	9	Că ne-ai izbăvit pe noi de cei ce ne necăjesc pe noi şi pe cei ce ne urăsc pe noi i-ai ruşinat.
Psa	43	10	Cu Dumnezeu ne vom lăuda toată ziua şi numele Tău îl vom lăuda în veac.
Psa	43	11	Iar acum ne-ai lepădat şi ne-ai ruşinat pe noi şi nu vei ieşi cu oştirile noastre;
Psa	43	12	Întorsu-ne-ai pe noi înapoi de la duşmanii noştri şi cei ce ne urăsc pe noi ne-au jefuit.
Psa	43	13	Datu-ne-ai pe noi ca oi de mâncare şi întru neamuri ne-ai risipit;
Psa	43	14	Vândut-ai pe poporul Tău fără de preţ şi nu l-ai preţuit când l-ai vândut.
Psa	43	15	Pusu-ne-ai pe noi ocară vecinilor noştri, batjocură şi râs celor dimprejurul nostru;
Psa	43	16	Pusu-ne-ai pe noi pildă către neamuri, clătinare de cap între popoare.
Psa	43	17	Toată ziua înfruntarea mea înaintea mea este şi ruşinea obrazului meu m-a acoperit,
Psa	43	18	De către glasul celui ce ocărăşte şi cleveteşte, de către faţa vrăjmaşului şi prigonitorului.
Psa	43	19	Acestea toate au venit peste noi şi nu Te-am uitat şi n-am călcat legământul Tău
Psa	43	20	Şi nu s-a dat înapoi inima noastră; iar paşii noştri nu s-au abătut de la calea Ta,
Psa	43	21	Că ne-ai smerit pe noi în loc de durere şi ne-a acoperit pe noi umbra morţii.
Psa	43	22	De am fi uitat numele Dumnezeului nostru şi am fi întins mâinile noastre spre dumnezeu străin,
Psa	43	23	Oare, Dumnezeu n-ar fi cercetat acestea? Că El ştie ascunzişurile inimii.
Psa	43	24	Că pentru Tine suntem ucişi toată ziua, socotiţi am fost ca nişte oi de junghiere.
Psa	43	25	Deşteaptă-Te, pentru ce dormi, Doamne? Scoală-Te şi nu ne lepăda până în sfârşit.
Psa	43	26	Pentru ce întorci faţa Ta? Uiţi de sărăcia noastră şi de necazul nostru?
Psa	43	27	Că s-a plecat în ţărână sufletul nostru, lipitu-s-a de pământ pântecele nostru.
Psa	43	28	Scoală-Te, Doamne, ajută-ne nouă şi ne izbăveşte pe noi, pentru numele Tău.
Psa	44	1	Cuvânt bun răspuns-a inima mea; grăi-voi cântarea mea Împăratului.
Psa	44	2	Limba mea este trestie de scriitor ce scrie iscusit.
Psa	44	3	Împodobit eşti cu frumuseţea mai mult decât fiii oamenilor; revărsatu-s-a har pe buzele tale. Pentru aceasta te-a binecuvântat pe tine Dumnezeu, în veac.
Psa	44	4	Încinge-te cu sabia ta peste coapsa ta, puternice,
Psa	44	5	Cu frumuseţea ta şi cu strălucirea ta. Încordează-ţi arcul, propăşeşte şi împărăţeşte,
Psa	44	6	Pentru adevăr, blândeţe şi dreptate, şi te va povăţui minunat dreapta ta.
Psa	44	7	Săgeţile tale ascuţite sunt puternice în inima duşmanilor împăratului; popoarele sub tine vor cădea.
Psa	44	8	Scaunul Tău, Dumnezeule, în veacul veacului, toiag de dreptate toiagul împărăţiei Tale.
Psa	44	9	Iubit-ai dreptatea şi ai urât fărădelegea; pentru aceasta Te-a uns pe Tine, Dumnezeul Tău, cu untdelemnul bucuriei, mai mult decât pe părtaşii Tăi.
Psa	44	10	Smirna şi aloea îmbălsămează veşmintele Tale; din palate de fildeş cântări de alăută Te veselesc; fiice de împăraţi întru cinstea Ta;
Psa	44	11	Stătut-a împărăteasa de-a dreapta Ta, îmbrăcată în haină aurită şi prea înfrumuseţată.
Psa	44	12	Ascultă fiică şi vezi şi pleacă urechea ta şi uită poporul tău şi casa părintelui tău,
Psa	44	13	Că a poftit Împăratul frumuseţea ta, că El este Domnul tău.
Psa	44	14	Şi se vor închina Lui fiicele Tirului cu daruri, feței Tale se vor ruga mai-marii poporului.
Psa	44	15	Toată slava fiicei Împăratului este înăuntru, îmbrăcată cu ţesături de aur şi prea înfrumuseţată.
Psa	44	16	Aduce-se-vor Împăratului fecioare în urma ei, prietenele ei se vor aduce ţie.
Psa	44	17	Aduce-se-vor întru veselie şi bucurie
Psa	44	18	Aduce-se-vor în palatul Împăratului.
Psa	44	19	În locul părinţilor tăi s-au născut ţie fii; pune-i-vei pe ei căpetenii peste tot pământul.
Psa	44	20	Pomeni-vor numele tău în tot neamul;
Psa	44	21	Pentru aceasta popoarele te vor lăuda în veac şi în veacul veacului.
Psa	45	1	Dumnezeu este scăparea şi puterea noastră, ajutor întru necazurile ce ne împresoară.
Psa	45	2	Pentru aceasta nu ne vom teme când se va cutremura pământul şi se vor muta munţii în inima mărilor.
Psa	45	3	Venit-au şi s-au tulburat apele lor, cutremuratu-s-au munţii de tăria lui.
Psa	45	4	Apele râurilor veselesc cetatea lui Dumnezeu; Cel Preaînalt a sfinţit locaşul Lui.
Psa	45	5	Dumnezeu este în mijlocul cetăţii, nu se va clătina; o va ajuta Dumnezeu dis-de-dimineaţă.
Psa	45	6	Tulburatu-s-au neamurile, plecatu-s-au împărăţiile; dat-a Cel Preaînalt glasul Lui, cutremuratu-s-a pământul.
Psa	45	7	Domnul puterilor cu noi, sprijinitorul nostru, Dumnezeul lui Iacov.
Psa	45	8	Veniţi şi vedeţi lucrurile lui Dumnezeu, minunile pe care le-a pus Domnul pe pământ.
Psa	45	9	Pune-va capăt războaielor până la marginile pământului, arcul va sfărâma şi va frânge arma, iar pavezele în foc le va arde.
Psa	45	10	Opriţi-vă şi cunoaşteţi că Eu sunt Dumnezeu, înălţa-Mă-voi pe pământ.
Psa	45	11	Domnul puterilor cu noi, sprijinitorul nostru, Dumnezeul lui Iacov.
Psa	46	1	Toate popoarele, bateţi din palme, strigaţi lui Dumnezeu cu glas de bucurie.
Psa	46	2	Că Domnul este Preaînalt, înfricoşător, Împărat mare peste tot pământul.
Psa	46	3	Supusu-ne-a nouă popoare şi neamuri sub picioarele noastre;
Psa	46	4	Alesu-ne-a nouă moştenirea Sa, frumuseţea lui Iacov, pe care a iubit-o.
Psa	46	5	Suitu-S-a Dumnezeu întru strigare, Domnul în glas de trâmbiţă.
Psa	46	6	Cântaţi Dumnezeului nostru, cântaţi; cântaţi Împăratului nostru, cântaţi.
Psa	46	7	Că Împărat a tot pământul este Dumnezeu; cântaţi cu înţelegere.
Psa	46	8	Împărăţit-a Dumnezeu peste neamuri, Dumnezeu şade pe tronul cel sfânt al Său.
Psa	46	9	Mai-marii popoarelor s-au adunat cu poporul Dumnezeului lui Avraam, că ai lui Dumnezeu sunt puternicii pământului; El S-a înălţat foarte.
Psa	47	1	Mare este Domnul şi lăudat foarte în cetatea Dumnezeului nostru, în muntele cel sfânt al Lui;
Psa	47	2	Bine întemeiată spre bucuria întregului pământ. Muntele Sionului, coastele de miazănoapte, cetatea Împăratului Celui mare.
Psa	47	3	Dumnezeu în palatele ei se cunoaşte, când o apără pe ea.
Psa	47	4	Că iată împăraţii s-au adunat, strânsu-s-au împreună.
Psa	47	5	Aceştia văzând-o aşa, s-au minunat, s-au tulburat, s-au cutremurat;
Psa	47	6	Cutremur i-a cuprins pe ei acolo; dureri ca ale celei ce naşte. Cu vânt puternic va sfărâma corăbiile Tarsisului.
Psa	47	7	Precum am auzit, aşa am şi văzut, în cetatea Domnului puterilor, în cetatea Dumnezeului nostru.
Psa	47	8	Dumnezeu a întemeiat-o pe ea în veac. Primit-am, Dumnezeule, mila Ta, în mijlocul locaşului Tău.
Psa	47	9	După numele Tău, Dumnezeule, aşa şi lauda Ta peste marginile pământului; dreapta Ta este plină de dreptate.
Psa	47	10	Să se veselească Muntele Sionului, să se bucure fiicele lui Iuda pentru judecăţile Tale, Doamne.
Psa	47	11	Înconjuraţi Sionul şi-l cuprindeţi pe el, povestiţi despre turnurile lui.
Psa	47	12	Puneţi-vă inimile voastre întru puterea lui şi străbateţi palatele lui, ca să povestiţi neamului ce vine,
Psa	47	13	Că Acesta este Dumnezeu, Dumnezeul nostru în veac şi în veacul veacului; El ne va paşte pe noi în veci.
Psa	48	1	Auziţi acestea toate neamurile, ascultaţi toţi cei ce locuiţi în lume:
Psa	48	2	Pământenii şi fiii oamenilor, împreună bogatul şi săracul.
Psa	48	3	Gura mea va grăi înţelepciune şi cugetul inimii mele pricepere.
Psa	48	4	Pleca-voi spre pildă urechea mea, tâlcui-voi în sunet de psaltire gândul meu.
Psa	48	5	Pentru ce să mă tem în ziua cea rea, când mă va înconjura fărădelegea vrăjmaşilor mei?
Psa	48	6	Ei se încred în puterea lor şi cu mulţimea bogăţiei lor se laudă.
Psa	48	7	Nimeni însă nu poate să scape de la moarte, nici să plătească lui Dumnezeu preţ de răscumpărare,
Psa	48	8	Că răscumpărarea sufletului e prea scumpă şi niciodată nu se va putea face,
Psa	48	9	Ca să rămână cineva pe totdeauna viu şi să nu vadă niciodată moartea.
Psa	48	10	Fiecare vede că înţelepţii mor, cum mor şi cei neînţelepţi şi nebunii, şi lasă altora bogăţia lor.
Psa	48	11	Mormântul lor va fi casa lor în veac, locaşurile lor din neam în neam, deşi numit-au cu numele lor pământurile lor.
Psa	48	12	Şi omul, în cinste fiind, n-a priceput; alăturatu-s-a dobitoacelor celor fără de minte şi s-a asemănat lor.
Psa	48	13	Această cale le este sminteală lor şi celor ce vor găsi de bune spusele lor.
Psa	48	14	Ca nişte oi în iad sunt puşi, moartea îi va paşte pe ei.
Psa	48	15	Şi-i vor stăpâni pe ei cei drepţi şi ajutorul ce-l nădăjduiau din slava lor, se va învechi în iad.
Psa	48	16	Dar Dumnezeu va izbăvi sufletul meu din mâna iadului, când mă va apuca.
Psa	48	17	Să nu te temi când se îmbogăţeşte omul şi când se înmulţeşte slava casei lui.
Psa	48	18	Că la moarte el nu va lua nimic, nici nu se va coborî cu el slava lui.
Psa	48	19	Chiar dacă sufletul lui se va binecuvânta în viaţa lui şi te va lăuda când îi vei face bine,
Psa	48	20	Totuşi intra-va până la neamul părinţilor lui şi în veac nu va vedea lumină.
Psa	48	21	Omul în cinste fiind n-a priceput; alăturatu-s-a dobitoacelor celor fără de minte şi s-a asemănat lor.
Psa	49	1	Dumnezeul dumnezeilor, Domnul a grăit şi a chemat pământul,
Psa	49	2	De la răsăritul soarelui până la apus. Din Sion este strălucirea frumuseţii Lui.
Psa	49	3	Dumnezeu strălucit va veni, Dumnezeul nostru, şi nu va tăcea.
Psa	49	4	Foc înaintea Lui va arde şi împrejurul Lui vifor mare.
Psa	49	5	Chema-va cerul de sus şi pământul, ca să judece pe poporul Său.
Psa	49	6	Adunaţi-I Lui pe cuvioşii Lui, pe cei ce au făcut legământ cu El pentru jertfe.
Psa	49	7	Şi vor vesti cerurile dreptatea Lui, că Dumnezeu judecător este.
Psa	49	8	«Ascultă, poporul Meu şi-ţi voi grăi ţie, Israele!... Şi voi mărturisi ţie: Dumnezeu, Dumnezeul tău sunt Eu.
Psa	49	9	Nu pentru jertfele tale te voi mustra, iar arderile de tot ale tale înaintea Mea sunt pururea.
Psa	49	10	Nu voi primi din casa ta viţei, nici din turmele tale ţapi,
Psa	49	11	Că ale Mele sunt toate fiarele câmpului, dobitoacele din munţi şi boii.
Psa	49	12	Cunoscut-am toate păsările cerului şi frumuseţea ţarinii cu Mine este.
Psa	49	13	De voi flămânzi, nu-ţi voi spune ţie, că a Mea este lumea şi plinirea ei.
Psa	49	14	Oare, voi mânca carne de taur, sau sânge de ţapi voi bea?
Psa	49	15	Jertfeşte lui Dumnezeu jertfă de laudă şi împlineşte Celui Preaînalt făgăduinţele tale.
Psa	49	16	Şi Mă cheamă pe Mine în ziua necazului şi te voi izbăvi şi Mă vei preaslăvi».
Psa	49	17	Iar păcătosului i-a zis Dumnezeu: «Pentru ce tu istoriseşti dreptăţile Mele şi iei legământul Meu în gura ta?
Psa	49	18	Tu ai urât învăţătura şi ai lepădat cuvintele Mele înapoia ta.
Psa	49	19	De vedeai furul, alergai cu el şi cu cel desfrânat partea ta puneai.
Psa	49	20	Gura ta a înmulţit răutate şi limba ta a împletit vicleşug.
Psa	49	21	Şezând împotriva fratelui tău cleveteai şi împotriva fiului maicii tale ai pus sminteală.
Psa	49	22	Acestea ai făcut şi am tăcut, ai cugetat fărădelegea, că voi fi asemenea ţie; mustra-te-voi şi voi pune înaintea feței tale păcatele tale.
Psa	49	23	Înţelegeţi dar acestea cei ce uitaţi pe Dumnezeu, ca nu cumva să vă răpească şi să nu fie cel ce izbăveşte.
Psa	49	24	Jertfa de laudă Mă va slăvi şi acolo este calea în care voi arăta lui mântuirea Mea».
Psa	50	1	Miluieşte-mă, Dumnezeule, după mare mila Ta
Psa	50	2	Şi după mulţimea îndurărilor Tale, şterge fărădelegea mea.
Psa	50	3	Mai vârtos mă spală de fărădelegea mea şi de păcatul meu mă curăţeşte.
Psa	50	4	Că fărădelegea mea eu o cunosc şi păcatul meu înaintea mea este pururea.
Psa	50	5	Ţie unuia am greşit şi rău înaintea Ta am făcut, aşa încât drept eşti Tu întru cuvintele Tale şi biruitor când vei judeca Tu.
Psa	50	6	Că iată întru fărădelegi m-am zămislit şi în păcate m-a născut maica mea.
Psa	50	7	Că iată adevărul ai iubit; cele nearătate şi cele ascunse ale înţelepciunii Tale, mi-ai arătat mie.
Psa	50	8	Stropi-mă-vei cu isop şi mă voi curăţi; spăla-mă-vei şi mai vârtos decât zăpada mă voi albi.
Psa	50	9	Auzului meu vei da bucurie şi veselie; bucura-se-vor oasele mele cele smerite.
Psa	50	10	Întoarce faţa Ta de la păcatele mele şi toate fărădelegile mele şterge-le.
Psa	50	11	Inimă curată zideşte întru mine, Dumnezeule şi duh drept înnoieşte întru cele dinlăuntru ale mele.
Psa	50	12	Nu mă lepăda de la faţa Ta şi Duhul Tău cel Sfânt nu-L lua de la mine.
Psa	50	13	Dă-mi mie bucuria mântuirii Tale şi cu duh stăpânitor mă întăreşte.
Psa	50	14	Învăţa-voi pe cei fără de lege căile Tale şi cei necredincioşi la Tine se vor întoarce.
Psa	50	15	Izbăveşte-mă de vărsarea de sânge, Dumnezeule, Dumnezeul mântuirii mele; bucura-se-va limba mea de dreptatea Ta.
Psa	50	16	Doamne, buzele mele vei deschide şi gura mea va vesti lauda Ta.
Psa	50	17	Că de ai fi voit jertfă, Ți-aş fi dat; arderile de tot nu le vei binevoi.
Psa	50	18	Jertfa lui Dumnezeu: duhul umilit; inima înfrântă şi smerită Dumnezeu nu o va urgisi.
Psa	50	19	Fă bine, Doamne, întru bună voirea Ta, Sionului, şi să se zidească zidurile Ierusalimului.
Psa	50	20	Atunci vei binevoi jertfa dreptăţii, prinosul şi arderile de tot; atunci vor pune pe altarul Tău viţei.
Psa	51	1	Ce te făleşti întru răutate, puternice? Fărădelege toată ziua, nedreptate a vorbit limba ta; ca un brici ascuţit a făcut vicleşug.
Psa	51	2	Iubit-ai răutatea mai mult decât bunătatea, nedreptatea mai mult decât a grăi dreptatea.
Psa	51	3	Iubit-ai toate cuvintele pierzării, limbă vicleană!
Psa	51	4	Pentru aceasta Dumnezeu te va doborî până în sfârşit, te va smulge şi te va muta din locaşul tău şi rădăcina ta din pământul celor vii.
Psa	51	5	Vedea-vor drepţii şi se vor teme şi de el vor râde şi vor zice: «Iată omul care nu şi-a pus pe Dumnezeu ajutorul lui,
Psa	51	6	Ci a nădăjduit în mulţimea bogăţiei sale şi s-a întărit întru deşertăciunea sa».
Psa	51	7	Dar eu, ca un măslin roditor în casa lui Dumnezeu, am nădăjduit în mila lui Dumnezeu, în veac şi în veacul veacului.
Psa	51	8	Slăvi-Te-voi în veac, că ai făcut aceasta şi voi aştepta numele Tău, că bun este înaintea cuvioşilor Tăi.
Psa	52	1	Zis-a cel nebun întru inima sa: «Nu este Dumnezeu!».
Psa	52	2	Stricatu-s-au şi urâţi s-au făcut întru fărădelegi. Nu este cel ce face bine.
Psa	52	3	Domnul din Cer a privit peste fiii oamenilor, să vadă de este cel ce înţelege, sau cel ce caută pe Dumnezeu.
Psa	52	4	Toţi s-au abătut, împreună netrebnici s-au făcut; nu este cel ce face bine, nu este până la unul.
Psa	52	5	Oare, nu vor cunoaşte, toţi cei ce lucrează fărădelegea? Cei ce mănâncă pe poporul Meu cum mănâncă pâinea,
Psa	52	6	Pe Domnul nu L-au chemat. Acolo s-au temut de frică unde nu era frică,
Psa	52	7	Că Dumnezeu a risipit oasele celor ce plac oamenilor; ruşinatu-s-au, că Dumnezeu i-a urgisit pe ei.
Psa	52	8	Cine va da din Sion mântuirea lui Israel? Când va întoarce Domnul pe cei robiţi ai poporului Său, bucurase-va Iacov şi se va veseli Israel.
Psa	53	1	Dumnezeule, întru numele Tău mântuieşte-mă şi întru puterea Ta mă judecă.
Psa	53	2	Dumnezeule, auzi rugăciunea mea, ia aminte cuvintele gurii mele!
Psa	53	3	Că străinii s-au ridicat împotriva mea şi cei tari au căutat sufletul meu şi n-au pus pe Dumnezeu înaintea lor.
Psa	53	4	Dar iată, Dumnezeu ajută mie şi Domnul este sprijinul sufletului meu.
Psa	53	5	Întoarce-va cele rele vrăjmaşilor mei; cu adevărul Tău îi vei pierde pe ei.
Psa	53	6	De bunăvoie voi jertfi Ție; lăuda-voi numele Tău, Doamne, că este bun,
Psa	53	7	Că din tot necazul m-ai izbăvit şi spre vrăjmaşii mei a privit ochiul meu.
Psa	54	1	Auzi, Dumnezeule, rugăciunea mea şi nu trece cu vederea ruga mea.
Psa	54	2	Ia aminte spre mine şi mă ascultă; mâhnitu-m-am întru neliniştea mea şi m-am tulburat de glasul vrăjmaşului şi de necazul păcătosului.
Psa	54	3	Că a abătut asupra mea fărădelege şi întru mânie m-a vrăjmăşit.
Psa	54	4	Inima mea s-a tulburat întru mine şi frica morţii a căzut peste mine;
Psa	54	5	Teamă şi cutremur au venit asupra mea şi m-a acoperit întunericul.
Psa	54	6	Şi am zis: Cine-mi va da mie aripi ca de porumbel, ca să zbor şi să mă odihnesc?
Psa	54	7	Iată m-aş îndepărta fugind şi m-aş sălăşlui în pustiu.
Psa	54	8	Aşteptat-am pe Dumnezeu, Cel ce mă mântuieşte de puţinătatea sufletului şi de vifor.
Psa	54	9	Nimiceşte-i, Doamne şi împarte limbile lor, că am văzut fărădelege şi dezbinare în cetate.
Psa	54	10	Ziua şi noaptea o va înconjura pe ea peste zidurile ei; fărădelege şi osteneală în mijlocul ei şi nedreptate;
Psa	54	11	Şi n-a lipsit din uliţele ei camătă şi vicleşug.
Psa	54	12	Că de m-ar fi ocărât vrăjmaşul, aş fi răbdat;
Psa	54	13	Şi dacă cel ce mă urăşte s-ar fi fălit împotriva mea, m-aş fi ascuns de el.
Psa	54	14	Iar tu, omule, asemenea mie, căpetenia mea şi cunoscutul meu,
Psa	54	15	Care împreună cu mine te-ai îndulcit de mâncări, în casa lui Dumnezeu am umblat în acelaşi gând!
Psa	54	16	Să vină moartea peste ei şi să se coboare în iad de vii,
Psa	54	17	Căci vicleşug este în locaşurile lor, în mijlocul lor.
Psa	54	18	Iar eu, către Dumnezeu am strigat, şi Domnul m-a auzit pe mine.
Psa	54	19	Seara şi dimineaţa şi la amiezi spune-voi, voi vesti, şi va auzi glasul meu.
Psa	54	20	Izbăvi-va cu pace sufletul meu de cei ce se apropie de mine, că mulţi erau împotriva mea.
Psa	54	21	Auzi-va Dumnezeu şi-i va smeri pe ei, Cel ce este mai înainte de veci.
Psa	54	22	Că nu este în ei îndreptare şi nu s-au temut de Dumnezeu. Întins-au mâinile împotriva aliaţilor lor,
Psa	54	23	Întinat-au legământul Lui. Risipiţi au fost de mânia feţei Lui şi s-au apropiat inimile lor;
Psa	54	24	Muiatu-s-au cuvintele lor mai mult decât untdelemnul, dar ele sunt săgeţi.
Psa	54	25	Aruncă spre Domnul grija ta şi El te va hrăni; nu va da în veac clătinare dreptului.
Psa	54	26	Iar Tu, Dumnezeule, îi vei coborî pe ei în groapa stricăciunii.
Psa	54	27	Bărbaţii vărsători de sânge şi vicleni nu vor ajunge la jumătatea zilelor lor; iar eu voi nădăjdui spre Tine, Doamne.
Psa	55	1	Mântuieşte-mă, Doamne, că m-a necăjit omul; toată ziua războindu-se m-a necăjit.
Psa	55	2	Călcatu-m-au vrăjmaşii mei toată ziua, că mulţi sunt cei ce se luptă cu mine, din înălţime.
Psa	55	3	Ziua când mă voi teme, voi nădăjdui în Tine.
Psa	55	4	În Dumnezeu voi lăuda toate cuvintele mele toată ziua; în Dumnezeu am nădăjduit, nu mă voi teme: Ce-mi va face mie omul?
Psa	55	5	Toată ziua cuvintele mele au urât, împotriva mea toate gândurile lor sunt spre rău.
Psa	55	6	Locui-vor lângă mine şi se vor ascunde; ei vor păzi călcâiul meu, ca şi cum ar căuta sufletul meu.
Psa	55	7	Pentru nimic nu-i vei mântui pe ei; în mânie popoare vei sfărâma, Dumnezeule.
Psa	55	8	Viaţa mea am spus-o Ție; pune lacrimile mele înaintea Ta, după făgăduinţa Ta.
Psa	55	9	Întoarce-se-vor vrăjmaşii mei înapoi, în orice zi Te voi chema. Iată, am cunoscut că Dumnezeul meu eşti Tu.
Psa	55	10	În Dumnezeu voi lăuda graiul, în Dumnezeu voi lăuda cuvântul;
Psa	55	11	În Dumnezeu am nădăjduit, nu mă voi teme: Ce-mi va face mie omul?
Psa	55	12	În mine sunt, Dumnezeule, făgăduinţele pe care le voi aduce laudei Tale,
Psa	55	13	Că ai izbăvit sufletul meu de la moarte, picioarele mele de alunecare, ca bine să plac înaintea lui Dumnezeu, în lumina celor vii.
Psa	56	1	Miluieşte-mă, Dumnezeule, miluieşte-mă, că spre Tine a nădăjduit sufletul meu
Psa	56	2	Şi în umbra aripilor Tale voi nădăjdui, până ce va trece fărădelegea.
Psa	56	3	Striga-voi către Dumnezeul Cel Preaînalt, Dumnezeul Care mi-a făcut bine.
Psa	56	4	Trimis-a din Cer şi m-a mântuit, dat-a spre ocară pe cei ce mă necăjesc pe mine.
Psa	56	5	Trimis-a Dumnezeu mila Sa şi adevărul Său şi a izbăvit sufletul meu din mijlocul puilor de lei. Adormit-am tulburat.
Psa	56	6	Fiii oamenilor, dinţii lor sunt arme şi săgeţi şi limba lor sabie ascuţită.
Psa	56	7	Înalţă-Te peste ceruri, Dumnezeule, şi peste tot pământul slava Ta!
Psa	56	8	Curse au gătit sub picioarele mele şi au împilat sufletul meu;
Psa	56	9	Săpat-au înaintea mea groapă şi au căzut în ea.
Psa	56	10	Gata este inima mea, Dumnezeule, gata este inima mea! Cânta-voi şi voi lăuda slava Ta.
Psa	56	11	Deşteaptă-te mărirea mea! Deşteaptă-te psaltire şi alăută! Deştepta-mă-voi dimineaţa.
Psa	56	12	Lăuda-Te-voi între popoare, Doamne, cânta-voi Ție între neamuri,
Psa	56	13	Că s-a mărit până la cer mila Ta şi până la nori adevărul Tău.
Psa	56	14	Înalţă-Te peste ceruri, Dumnezeule, şi peste tot pământul slava Ta!
Psa	57	1	De grăiţi într-adevăr dreptate, drept judecaţi, fii ai oamenilor.
Psa	57	2	Pentru că în inimă fărădelege lucraţi pe pământ, nedreptate mâinile voastre împletesc.
Psa	57	3	Înstrăinatu-s-au păcătoşii de la naştere, rătăcit-au din pântece, grăit-au minciuni.
Psa	57	4	Mânia lor după asemănarea şarpelui, ca a unei vipere surde, care-şi astupă urechile ei,
Psa	57	5	Care nu va auzi glasul descântătoarelor, al vrăjitorului care vrăjeşte cu iscusinţă.
Psa	57	6	Dumnezeu va zdrobi dinţii lor în gura lor; măselele leilor le-a sfărâmat Domnul.
Psa	57	7	De nimic se vor face, ca apa care trece; întinde-va arcul Său până ce vor slăbi.
Psa	57	8	Ca ceara ce se topeşte vor fi nimiciţi; a căzut foc peste ei şi n-au văzut soarele.
Psa	57	9	Înainte ca spinii voştri să se aprindă, ca pe nişte vii întru mânie îi va înghiţi pe ei.
Psa	57	10	Veseli-se-va dreptul când va vedea răzbunarea împotriva necredincioşilor; mâinile lui le va spăla în sângele păcătosului.
Psa	57	11	Şi va zice omul: «Da, este răsplată pentru cel drept! Da, este Dumnezeu Care îi judecă pe ei în viață!».
Psa	58	1	Scoate-mă de la vrăjmaşii mei, Dumnezeule, şi de cei ce se scoală împotriva mea, izbăveşte-mă.
Psa	58	2	Izbăveşte-mă de cei ce lucrează fărădelegea şi de bărbaţii vărsărilor de sânge mă izbăveşte.
Psa	58	3	Că iată au vânat sufletul meu, stătut-au împotriva mea cei tari.
Psa	58	4	Nici fărădelegea şi nici păcatul meu nu sunt pricină, Doamne. Fără de nelegiuire am alergat şi m-am îndreptat spre Tine;
Psa	58	5	Scoală-Te, întru întâmpinarea mea şi vezi. Şi Tu, Doamne, Dumnezeul puterilor, Dumnezeul lui Israel,
Psa	58	6	Ia aminte să cercetezi toate neamurile; să nu Te milostiveşti de toți cei ce lucrează fărădelegea.
Psa	58	7	Întoarce-se-vor spre seară şi vor flămânzi ca un câine şi vor înconjura cetatea.
Psa	58	8	Iată, vor striga cu gura lor şi sabie în buzele lor, că cine i-a auzit?
Psa	58	9	Şi Tu, Doamne, vei râde de ei, vei face de nimic toate neamurile.
Psa	58	10	Puterea mea în Tine o voi păzi, că Tu, Dumnezeule, sprijinitorul meu eşti. Dumnezeul meu, mila Ta mă va întâmpina;
Psa	58	11	Dumnezeu îmi va arăta înfrângerea duşmanilor mei.
Psa	58	12	Să nu-i omori pe ei, ca nu cumva să uite legea Ta;
Psa	58	13	Risipeşte-i pe ei cu puterea Ta şi doboară-i pe ei, apărătorul meu, Doamne.
Psa	58	14	Păcatul gurii lor, cuvântul buzelor lor, să se prindă întru mândria lor şi de blestemul şi minciuna lor se va duce vestea.
Psa	58	15	Nimiceşte-i, întru mânia Ta nimiceşte-i, ca să nu mai fie!
Psa	58	16	Şi vor cunoaşte că Dumnezeu stăpâneşte pe Iacov şi marginile pământului.
Psa	58	17	Întoarce-se-vor spre seară şi vor flămânzi ca un câine şi vor înconjura cetatea.
Psa	58	18	Ei se vor risipi să mănânce; iar de nu se vor sătura, vor murmura.
Psa	58	19	Iar eu voi lăuda puterea Ta şi mă voi bucura dimineaţa de mila Ta.
Psa	58	20	Că Te-ai făcut sprijinitorul meu şi scăparea mea în ziua necazului meu.
Psa	58	21	Ajutorul meu eşti, Ție-Ţi voi cânta, că Tu, Dumnezeule, sprijinitorul meu eşti, Dumnezeul meu, mila mea.
Psa	59	1	Dumnezeule, lepădatu-ne-ai pe noi şi ne-ai doborât; mâniatu-Te-ai şi Te-ai milostivit spre noi.
Psa	59	2	Cutremurat-ai pământul şi l-ai tulburat pe el; vindecă sfărâmăturile lui, că s-a cutremurat.
Psa	59	3	Arătat-ai poporului Tău asprime, adăpatu-ne-ai pe noi cu vinul umilinţei.
Psa	59	4	Dat-ai celor ce se tem de Tine semn ca să fugă de la faţa arcului;
